Provinsi,Kabupaten,Kecamatan,Kelurahan,Posyandu,nomor_KK,NIK,nama_anak,jenis_kelamin,usiaoktober,latitude,longitude,bulan,status_stunting,tanggal
Sulawesi Selatan,Maros,Maros Baru,Desa F,Posyandu F,6371052201242192,6371055953623944,Anak 65,P,15,-4.9755651,119.5113574,Maret,1,2020-03-16
Sulawesi Selatan,Maros,Maros Baru,Desa F,Posyandu F,6371052201242192,6371055953623944,Anak 65,P,15,-4.9755651,119.5113574,April,1,2020-04-16
Sulawesi Selatan,Maros,Maros Baru,Desa F,Posyandu F,6371052201242192,6371055953623944,Anak 65,P,15,-4.9755651,119.5113574,Mei,0,2020-05-16
Sulawesi Selatan,Maros,Maros Baru,Desa F,Posyandu F,6371052201242192,6371055953623944,Anak 65,P,15,-4.9755651,119.5113574,Juni,0,2020-06-16
Sulawesi Selatan,Maros,Maros Baru,Desa F,Posyandu F,6371052201242192,6371055953623944,Anak 65,P,15,-4.9755651,119.5113574,Juli,0,2020-07-16
Sulawesi Selatan,Maros,Maros Baru,Desa F,Posyandu F,6371052201242192,6371055953623944,Anak 65,P,15,-4.9755651,119.5113574,Agustus,0,2020-08-16
Sulawesi Selatan,Maros,Maros Baru,Desa F,Posyandu F,6371052201242192,6371055953623944,Anak 65,P,15,-4.9755651,119.5113574,September,0,2020-09-16
Sulawesi Selatan,Maros,Maros Baru,Desa F,Posyandu F,6371052201242192,6371055953623944,Anak 65,P,15,-4.9755651,119.5113574,Oktober,0,2020-10-16
Sulawesi Selatan,Maros,Maros Baru,Desa F,Posyandu F,6371056167584009,6371057382947060,Anak 66,L,25,-4.9755651,119.5113574,Januari,0,2020-01-16
Sulawesi Selatan,Maros,Maros Baru,Desa F,Posyandu F,6371056167584009,6371057382947060,Anak 66,L,25,-4.9755651,119.5113574,Februari,1,2020-02-16
Sulawesi Selatan,Maros,Maros Baru,Desa F,Posyandu F,6371056167584009,6371057382947060,Anak 66,L,25,-4.9755651,119.5113574,Maret,0,2020-03-16
Sulawesi Selatan,Maros,Maros Baru,Desa F,Posyandu F,6371056167584009,6371057382947060,Anak 66,L,25,-4.9755651,119.5113574,April,0,2020-04-16
Sulawesi Selatan,Maros,Maros Baru,Desa F,Posyandu F,6371056167584009,6371057382947060,Anak 66,L,25,-4.9755651,119.5113574,Mei,0,2020-05-16
Sulawesi Selatan,Maros,Maros Baru,Desa F,Posyandu F,6371056167584009,6371057382947060,Anak 66,L,25,-4.9755651,119.5113574,Juni,0,2020-06-16
Sulawesi Selatan,Maros,Maros Baru,Desa F,Posyandu F,6371056167584009,6371057382947060,Anak 66,L,25,-4.9755651,119.5113574,Juli,0,2020-07-16
Sulawesi Selatan,Maros,Maros Baru,Desa F,Posyandu F,6371056167584009,6371057382947060,Anak 66,L,25,-4.9755651,119.5113574,Agustus,0,2020-08-16
Sulawesi Selatan,Maros,Maros Baru,Desa F,Posyandu F,6371056167584009,6371057382947060,Anak 66,L,25,-4.9755651,119.5113574,September,0,2020-09-16
Sulawesi Selatan,Maros,Maros Baru,Desa F,Posyandu F,6371056167584009,6371057382947060,Anak 66,L,25,-4.9755651,119.5113574,Oktober,0,2020-10-16
Sulawesi Selatan,Maros,Maros Baru,Desa F,Posyandu F,6371055681806128,6371051391501546,Anak 67,L,10,-4.9755651,119.5113574,Januari,0,2020-01-16
Sulawesi Selatan,Maros,Maros Baru,Desa F,Posyandu F,6371055681806128,6371051391501546,Anak 67,L,10,-4.9755651,119.5113574,Februari,0,2020-02-16
Sulawesi Selatan,Maros,Maros Baru,Desa F,Posyandu F,6371055681806128,6371051391501546,Anak 67,L,10,-4.9755651,119.5113574,Maret,0,2020-03-16
Sulawesi Selatan,Maros,Maros Baru,Desa F,Posyandu F,6371055681806128,6371051391501546,Anak 67,L,10,-4.9755651,119.5113574,April,0,2020-04-16
Sulawesi Selatan,Maros,Maros Baru,Desa F,Posyandu F,6371055681806128,6371051391501546,Anak 67,L,10,-4.9755651,119.5113574,Mei,0,2020-05-16
Sulawesi Selatan,Maros,Maros Baru,Desa F,Posyandu F,6371055681806128,6371051391501546,Anak 67,L,10,-4.9755651,119.5113574,Juni,0,2020-06-16
Sulawesi Selatan,Maros,Maros Baru,Desa F,Posyandu F,6371055681806128,6371051391501546,Anak 67,L,10,-4.9755651,119.5113574,Juli,0,2020-07-16
Sulawesi Selatan,Maros,Maros Baru,Desa F,Posyandu F,6371055681806128,6371051391501546,Anak 67,L,10,-4.9755651,119.5113574,Agustus,0,2020-08-16
Sulawesi Selatan,Maros,Maros Baru,Desa F,Posyandu F,6371055681806128,6371051391501546,Anak 67,L,10,-4.9755651,119.5113574,September,0,2020-09-16
Sulawesi Selatan,Maros,Maros Baru,Desa F,Posyandu F,6371055681806128,6371051391501546,Anak 67,L,10,-4.9755651,119.5113574,Oktober,0,2020-10-16
Sulawesi Selatan,Maros,Maros Baru,Desa F,Posyandu F,6371059460195644,6371055249281111,Anak 68,L,23,-4.9755651,119.5113574,Januari,0,2020-01-16
Sulawesi Selatan,Maros,Maros Baru,Desa F,Posyandu F,6371059460195644,6371055249281111,Anak 68,L,23,-4.9755651,119.5113574,Februari,0,2020-02-16
Sulawesi Selatan,Maros,Maros Baru,Desa F,Posyandu F,6371059460195644,6371055249281111,Anak 68,L,23,-4.9755651,119.5113574,Maret,0,2020-03-16
Sulawesi Selatan,Maros,Maros Baru,Desa F,Posyandu F,6371059460195644,6371055249281111,Anak 68,L,23,-4.9755651,119.5113574,April,0,2020-04-16
Sulawesi Selatan,Maros,Maros Baru,Desa F,Posyandu F,6371059460195644,6371055249281111,Anak 68,L,23,-4.9755651,119.5113574,Mei,0,2020-05-16
Sulawesi Selatan,Maros,Maros Baru,Desa F,Posyandu F,6371059460195644,6371055249281111,Anak 68,L,23,-4.9755651,119.5113574,Juni,0,2020-06-16
Sulawesi Selatan,Maros,Maros Baru,Desa F,Posyandu F,6371059460195644,6371055249281111,Anak 68,L,23,-4.9755651,119.5113574,Juli,0,2020-07-16
Sulawesi Selatan,Maros,Maros Baru,Desa F,Posyandu F,6371059460195644,6371055249281111,Anak 68,L,23,-4.9755651,119.5113574,Agustus,0,2020-08-16
Sulawesi Selatan,Maros,Maros Baru,Desa F,Posyandu F,6371059460195644,6371055249281111,Anak 68,L,23,-4.9755651,119.5113574,September,0,2020-09-16
Sulawesi Selatan,Maros,Maros Baru,Desa F,Posyandu F,6371059460195644,6371055249281111,Anak 68,L,23,-4.9755651,119.5113574,Oktober,0,2020-10-16
